file,seq_id
../results/simdir/Clostridium_perfringens_ATCC_13124_uid304/304_.fasta,gi|110673209|gb|CP000246.1|
../results/simdir/Pseudomonas_putida_S16_uid67881/67881_.fasta,gi|338835784|gb|CP002870.1|
../results/simdir/Pseudomonas_stutzeri_CCUG_29243_uid167996/167996_.fasta,gi|390981275|gb|CP003677.1|
../results/simdir/Staphylococcus_aureus_ST228_16125_uid71351/71351_.fasta,gi|408432490|emb|HE579068.1|
../results/simdir/Staphylococcus_aureus_ST228_16125_uid71351/71351_.fasta,gi|408430526|emb|HE579067.1|
../results/simdir/Francisella_tularensis_holarctica_OSU18_uid17265/17265_.fasta,gi|115128880|gb|CP000437.1|
../results/simdir/Salmonella_enterica_Serovar_Cubana_CFSAN002050_uid184141/184141_.fasta,gi|523820942|gb|CP006057.1|
../results/simdir/Salmonella_enterica_Serovar_Cubana_CFSAN002050_uid184141/184141_.fasta,gi|523815970|gb|CP006055.1|
../results/simdir/Salmonella_enterica_Serovar_Cubana_CFSAN002050_uid184141/184141_.fasta,gi|523820642|gb|CP006056.1|
../results/simdir/Salmonella_enterica_serovar_Paratyphi_C_RKS4594_uid20993/20993_.fasta,gi|224466365|gb|CP000857.1|
../results/simdir/Salmonella_enterica_serovar_Paratyphi_C_RKS4594_uid20993/20993_.fasta,gi|224470944|gb|CP000858.1|
../results/simdir/Pseudomonas_stutzeri_DSM_10701_uid78211/78211_.fasta,gi|395806679|gb|CP003725.1|
../results/simdir/Shigella_sonnei_uid78129/78129_.fasta,gi|374269798|emb|HE616530.1|
../results/simdir/Shigella_sonnei_uid78129/78129_.fasta,gi|374269797|emb|HE616529.1|
../results/simdir/Shigella_sonnei_uid78129/78129_.fasta,gi|374269799|emb|HE616531.1|
../results/simdir/Shigella_sonnei_uid78129/78129_.fasta,gi|374269800|emb|HE616532.1|
../results/simdir/Shigella_sonnei_uid78129/78129_.fasta,gi|374269796|emb|HE616528.1|
../results/simdir/Staphylococcus_aureus_aureus_MRSA252_uid265/265_.fasta,gi|49240382|emb|BX571856.1|
../results/simdir/Clostridium_kluyveri_DSM_555_uid19065/19065_.fasta,gi|146336987|gb|CP000674.1|
../results/simdir/Clostridium_kluyveri_DSM_555_uid19065/19065_.fasta,gi|152206095|gb|CP000673.1|
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_.fasta,gi|554521644|gb|CP006786.1|
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_.fasta,gi|554515525|gb|CP006785.1|
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_.fasta,gi|554550476|gb|CP006787.1|
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_.fasta,gi|554510692|gb|CP006784.1|
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_.fasta,gi|554587771|gb|CP006788.1|
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_.fasta,gi|554590720|gb|CP006789.1|
../results/simdir/Clostridium_difficile_R20291_uid38039/38039_.fasta,gi|260211391|emb|FN545816.1|
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_.fasta,gi|358356370|dbj|AP007212.1|
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_.fasta,gi|358356385|dbj|AP007214.1|
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_.fasta,gi|358356305|dbj|AP007211.1|
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_.fasta,gi|358356037|dbj|AP007210.1|
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_.fasta,gi|358350621|dbj|AP007209.1|
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_.fasta,gi|358356381|dbj|AP007213.1|
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_.fasta,gi|374362028|gb|CP003112.1|
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_.fasta,gi|374356928|gb|CP003109.1|
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_.fasta,gi|374362052|gb|CP003114.1|
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_.fasta,gi|374361841|gb|CP003110.1|
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_.fasta,gi|374361948|gb|CP003111.1|
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_.fasta,gi|374362044|gb|CP003113.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177032|gb|CP003890.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177882|gb|CP003894.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177860|gb|CP003892.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177903|gb|CP003897.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177892|gb|CP003895.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177876|gb|CP003893.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177907|gb|CP003898.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177769|gb|CP003891.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409171506|gb|CP003889.1|
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_.fasta,gi|409177898|gb|CP003896.1|
../results/simdir/Clostridium_saccharoperbutylacetonicum_ATCC_27021_uid60605/60605_.fasta,gi|451782877|gb|CP004121.1|
../results/simdir/Clostridium_saccharoperbutylacetonicum_ATCC_27021_uid60605/60605_.fasta,gi|451788599|gb|CP004122.1|
../results/simdir/Clostridium_cellulovorans_743B_uid32609/32609_.fasta,gi|302575779|gb|CP002160.1|
../results/simdir/Pseudomonas_putida_UW4_uid170097/170097_.fasta,gi|426265132|gb|CP003880.1|
../results/simdir/Listeria_monocytogenes_FSL_R2_561_uid17317/17317_.fasta,gi|346422776|gb|CP002003.1|
../results/simdir/Yersinia_pseudotuberculosis_IP32953_uid12950/12950_.fasta,gi|108860311|emb|BX936399.2|
../results/simdir/Yersinia_pseudotuberculosis_IP32953_uid12950/12950_.fasta,gi|51591639|emb|BX936400.1|
../results/simdir/Yersinia_pseudotuberculosis_IP32953_uid12950/12950_.fasta,gi|51587641|emb|BX936398.1|
../results/simdir/Escherichia_coli_LY180_uid203308/203308_.fasta,gi|544200787|gb|CP006584.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452108655|gb|CP004129.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452109119|gb|CP004135.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452108674|gb|CP004130.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452107413|gb|CP004126.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452107392|gb|CP004124.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452109306|gb|CP004136.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452108786|gb|CP004132.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452108724|gb|CP004131.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452109601|gb|CP004137.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452108876|gb|CP004133.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452108494|gb|CP004128.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452107399|gb|CP004125.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452101774|gb|CP004123.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452108988|gb|CP004134.1|
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_.fasta,gi|452107808|gb|CP004127.1|
../results/simdir/Salmonella_enterica_serovar_Typhi_Ty21a_uid34855/34855_.fasta,gi|485080253|gb|CP002099.1|
../results/simdir/Staphylococcus_aureus_08BA02176_uid174226/174226_.fasta,gi|404438823|gb|CP003808.1|
../results/simdir/Yersinia_pestis_Z176003_uid36547/36547_.fasta,gi|294352569|gb|CP001593.1|
../results/simdir/Yersinia_pestis_Z176003_uid36547/36547_.fasta,gi|294352463|gb|CP001595.1|
../results/simdir/Yersinia_pestis_Z176003_uid36547/36547_.fasta,gi|294352395|gb|CP001594.1|
../results/simdir/Yersinia_pestis_Z176003_uid36547/36547_.fasta,gi|294352540|gb|CP001596.1|
../results/simdir/Bacillus_amyloliquefaciens_LFB112_uid225659/225659_.fasta,gi|566054861|gb|CP006952.1|
../results/simdir/Bacillus_anthracis_str_Sterne_uid10878/10878_.fasta,gi|49176966|gb|AE017225.1|
../results/simdir/Francisella_tularensis_NE061598_uid38289/38289_.fasta,gi|282158286|gb|CP001633.1|
../results/simdir/Shigella_flexneri_2a_301_uid310/310_.fasta,gi|342360612|gb|AE005674.2|
../results/simdir/Shigella_flexneri_2a_301_uid310/310_.fasta,gi|18462515|gb|AF386526.1|
../results/simdir/Staphylococcus_aureus_N315_uid264/264_.fasta,gi|47118324|dbj|BA000018.3|
../results/simdir/Staphylococcus_aureus_N315_uid264/264_.fasta,gi|13774139|dbj|AP003139.1|
../results/simdir/Francisella_noatunensis_orientalis_Toba_04_uid82619/82619_.fasta,gi|386870570|gb|CP003402.1|
../results/simdir/Listeria_monocytogenes_serotype_1_2a_88_0478_uid167889/167889_.fasta,gi|571347529|gb|CP006862.1|
../results/simdir/Staphylococcus_aureus_ST228_15532_uid71347/71347_.fasta,gi|408428514|emb|HE579064.1|
../results/simdir/Staphylococcus_aureus_ST228_15532_uid71347/71347_.fasta,gi|408426549|emb|HE579063.1|
../results/simdir/Staphylococcus_aureus_RF122_uid63/63_.fasta,gi|82655308|emb|AJ938182.1|
../results/simdir/Listeria_monocytogenes_SLCC2376_uid51863/51863_.fasta,gi|404240632|emb|FR733651.1|
../results/simdir/Salmonella_enterica_serovar_Typhimurium_4_74_uid56087/56087_.fasta,gi|323133059|gb|CP002489.1|
../results/simdir/Salmonella_enterica_serovar_Typhimurium_4_74_uid56087/56087_.fasta,gi|323132942|gb|CP002488.1|
../results/simdir/Salmonella_enterica_serovar_Typhimurium_4_74_uid56087/56087_.fasta,gi|323128316|gb|CP002487.1|
../results/simdir/Salmonella_enterica_serovar_Typhimurium_4_74_uid56087/56087_.fasta,gi|323133150|gb|CP002490.1|
../results/simdir/Yersinia_enterocolitica_palearctica_Y11_uid60483/60483_.fasta,gi|318608122|emb|FR745874.1|
../results/simdir/Yersinia_enterocolitica_palearctica_Y11_uid60483/60483_.fasta,gi|319801179|emb|FR729477.2|
../results/simdir/Pseudomonas_brassicacearum_NFM421_uid63495/63495_.fasta,gi|327374765|gb|CP002585.1|
../results/simdir/Bacillus_thuringiensis_serovar_finitimus_YBT_020_uid60447/60447_.fasta,gi|324323994|gb|CP002508.1|
../results/simdir/Bacillus_thuringiensis_serovar_finitimus_YBT_020_uid60447/60447_.fasta,gi|324323655|gb|CP002509.1|
../results/simdir/Bacillus_thuringiensis_serovar_finitimus_YBT_020_uid60447/60447_.fasta,gi|324323847|gb|CP002510.1|
../results/simdir/Escherichia_coli_O83_H1_NRG_857C_uid41221/41221_.fasta,gi|312944605|gb|CP001855.1|
../results/simdir/Escherichia_coli_O83_H1_NRG_857C_uid41221/41221_.fasta,gi|312949035|gb|CP001856.1|
../results/simdir/Listeria_monocytogenes_SLCC7179_uid51733/51733_.fasta,gi|404237805|emb|FR733650.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_SL476_uid20045/20045_.fasta,gi|194405605|gb|CP001119.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_SL476_uid20045/20045_.fasta,gi|194405479|gb|CP001118.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_SL476_uid20045/20045_.fasta,gi|194405610|gb|CP001120.1|
../results/simdir/Bacillus_subtilis_RO_NN_1_uid68559/68559_.fasta,gi|349592885|gb|CP002906.1|
../results/simdir/Salmonella_enterica_arizonae_serovar_62_z4_z23__RSK2980_uid13030/13030_.fasta,gi|160863331|gb|CP000880.1|
../results/simdir/Pseudomonas_aeruginosa_PAO1_VE2_uid212861/212861_.fasta,gi|553886202|gb|CP006831.1|
../results/simdir/Escherichia_coli_ETEC_H10407_uid42749/42749_.fasta,gi|309704912|emb|FN649415.1|
../results/simdir/Escherichia_coli_ETEC_H10407_uid42749/42749_.fasta,gi|309704919|emb|FN649416.1|
../results/simdir/Escherichia_coli_ETEC_H10407_uid42749/42749_.fasta,gi|309706192|emb|FN649418.1|
../results/simdir/Escherichia_coli_ETEC_H10407_uid42749/42749_.fasta,gi|309705521|emb|FN649417.1|
../results/simdir/Escherichia_coli_ETEC_H10407_uid42749/42749_.fasta,gi|309700213|emb|FN649414.1|
../results/simdir/Escherichia_coli_K_12_substr__MDS42_uid78215/78215_.fasta,gi|359330873|dbj|AP012306.1|
../results/simdir/Escherichia_coli_O103_H2_12009_uid32511/32511_.fasta,gi|257757386|dbj|AP010958.1|
../results/simdir/Escherichia_coli_O103_H2_12009_uid32511/32511_.fasta,gi|257762441|dbj|AP010959.1|
../results/simdir/Staphylococcus_aureus_Mu50_uid263/263_.fasta,gi|14020884|dbj|AP003367.1|
../results/simdir/Staphylococcus_aureus_Mu50_uid263/263_.fasta,gi|47208328|dbj|BA000017.4|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407386450|gb|CP003690.1|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407386377|gb|CP003689.1|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407386366|gb|CP003688.1|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407386552|gb|CP003691.1|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407380921|gb|CP003687.1|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407386763|gb|CP003692.1|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407386949|gb|CP003693.1|
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_.fasta,gi|407387239|gb|CP003694.1|
../results/simdir/Salmonella_typhimurium_DT104_uid221834/221834_.fasta,gi|545010944|emb|HF937209.1|
../results/simdir/Salmonella_typhimurium_DT104_uid221834/221834_.fasta,gi|545006446|emb|HF937208.1|
../results/simdir/Salmonella_enterica_Serovar_Heidelberg_CFSAN002069_uid184142/184142_.fasta,gi|559187652|gb|CP005390.2|
../results/simdir/Salmonella_enterica_Serovar_Heidelberg_CFSAN002069_uid184142/184142_.fasta,gi|559188161|gb|CP005391.2|
../results/simdir/Salmonella_enterica_Serovar_Heidelberg_CFSAN002069_uid184142/184142_.fasta,gi|559187611|gb|CP005389.2|
../results/simdir/Shigella_dysenteriae_1617_uid218020/218020_.fasta,gi|558576836|gb|CP006737.1|
../results/simdir/Shigella_dysenteriae_1617_uid218020/218020_.fasta,gi|558570689|gb|CP006736.1|
../results/simdir/Bacillus_subtilis_QB928_uid172244/172244_.fasta,gi|402479429|gb|CP003783.1|
../results/simdir/Staphylococcus_aureus_uid71353/71353_.fasta,gi|408432519|emb|HE579069.1|
../results/simdir/Staphylococcus_aureus_uid71353/71353_.fasta,gi|408434484|emb|HE579070.1|
../results/simdir/Clostridium_acetobutylicum_uid77/77_.fasta,gi|14994317|gb|AE001438.3|
../results/simdir/Clostridium_acetobutylicum_uid77/77_.fasta,gi|25168256|gb|AE001437.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_41578_uid78477/78477_.fasta,gi|523795581|gb|CP004086.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_41578_uid78477/78477_.fasta,gi|523800930|gb|CP004088.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_41578_uid78477/78477_.fasta,gi|523802110|gb|CP004857.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_41578_uid78477/78477_.fasta,gi|523800110|gb|CP004087.1|
../results/simdir/Yersinia_pestis_D106004_uid36507/36507_.fasta,gi|262363818|gb|CP001586.1|
../results/simdir/Yersinia_pestis_D106004_uid36507/36507_.fasta,gi|262363886|gb|CP001587.1|
../results/simdir/Yersinia_pestis_D106004_uid36507/36507_.fasta,gi|262360188|gb|CP001585.1|
../results/simdir/Yersinia_pestis_D106004_uid36507/36507_.fasta,gi|262363963|gb|CP001588.1|
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_.fasta,gi|257767827|dbj|AP010963.1|
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_.fasta,gi|257767911|dbj|AP010965.1|
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_.fasta,gi|257762509|dbj|AP010960.1|
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_.fasta,gi|257767900|dbj|AP010964.1|
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_.fasta,gi|257767482|dbj|AP010961.1|
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_.fasta,gi|257767705|dbj|AP010962.1|
../results/simdir/Bacillus_anthracis_H9401_uid49361/49361_.fasta,gi|384389205|gb|CP002092.1|
../results/simdir/Bacillus_anthracis_H9401_uid49361/49361_.fasta,gi|384383725|gb|CP002091.1|
../results/simdir/Bacillus_anthracis_H9401_uid49361/49361_.fasta,gi|384389408|gb|CP002093.1|
../results/simdir/Clostridium_stercorarium_DSM_8532_uid180992/180992_.fasta,gi|537392242|gb|CP003992.2|
../results/simdir/Pseudomonas_putida_KT2440_uid267/267_.fasta,gi|24987239|gb|AE015451.1|
../results/simdir/Yersinia_pseudotuberculosis_YPIII_uid28743/28743_.fasta,gi|169748796|gb|CP000950.1|
../results/simdir/Salmonella_enterica_serovar_Typhi_Ty2_uid371/371_.fasta,gi|29140506|gb|AE014613.1|
../results/simdir/Escherichia_coli_C_ATCC_8739_uid18083/18083_.fasta,gi|169752989|gb|CP000946.1|
../results/simdir/Bacillus_subtilis_spizizenii_W23_uid38713/38713_.fasta,gi|305410941|gb|CP002183.1|
../results/simdir/Yersinia_enterocolitica_palearctica_105_5R_r__uid53341/53341_.fasta,gi|325667790|gb|CP002247.1|
../results/simdir/Yersinia_enterocolitica_palearctica_105_5R_r__uid53341/53341_.fasta,gi|325663854|gb|CP002246.1|
../results/simdir/Bacillus_cellulosilyticus_DSM_2522_uid38423/38423_.fasta,gi|315471689|gb|CP002394.1|
../results/simdir/Listeria_monocytogenes_J0161_uid17493/17493_.fasta,gi|345532625|gb|CP002001.1|
../results/simdir/Bacillus_anthracis_CDC_684_uid31329/31329_.fasta,gi|227002338|gb|CP001215.1|
../results/simdir/Bacillus_anthracis_CDC_684_uid31329/31329_.fasta,gi|227007918|gb|CP001216.1|
../results/simdir/Bacillus_anthracis_CDC_684_uid31329/31329_.fasta,gi|227002220|gb|CP001214.1|
../results/simdir/Yersinia_pestis_Nepal516_uid16646/16646_.fasta,gi|108777901|gb|CP000307.1|
../results/simdir/Yersinia_pestis_Nepal516_uid16646/16646_.fasta,gi|108773814|gb|CP000305.1|
../results/simdir/Yersinia_pestis_Nepal516_uid16646/16646_.fasta,gi|108777796|gb|CP000306.1|
../results/simdir/Escherichia_coli_UMN026_uid33415/33415_.fasta,gi|218349957|emb|CU928148.1|
../results/simdir/Escherichia_coli_UMN026_uid33415/33415_.fasta,gi|218430358|emb|CU928163.2|
../results/simdir/Escherichia_coli_UMN026_uid33415/33415_.fasta,gi|218350100|emb|CU928149.1|
../results/simdir/Staphylococcus_aureus_Bmb9393_uid196937/196937_.fasta,gi|520996365|gb|CP005288.1|
../results/simdir/Staphylococcus_aureus_Bmb9393_uid196937/196937_.fasta,gi|520999017|gb|CP005289.1|
../results/simdir/Clostridium_beijerinckii_NCIMB_8052_uid12637/12637_.fasta,gi|149901357|gb|CP000721.1|
../results/simdir/Clostridium_difficile_M120_uid42467/42467_.fasta,gi|291482100|emb|FN665653.1|
../results/simdir/Staphylococcus_aureus_uid71357/71357_.fasta,gi|408436493|emb|HE579073.1|
../results/simdir/Staphylococcus_aureus_uid71357/71357_.fasta,gi|408438460|emb|HE579074.1|
../results/simdir/Bacillus_amyloliquefaciens_XH7_uid67079/67079_.fasta,gi|341825903|gb|CP002927.1|
../results/simdir/Salmonella_enterica_serovar_4_5_12_i__08_1736_uid50689/50689_.fasta,gi|523821078|gb|CP006602.1|
../results/simdir/Salmonella_bongori_Sbon_167_uid168043/168043_.fasta,gi|526125113|gb|CP006608.1|
../results/simdir/Salmonella_bongori_Sbon_167_uid168043/168043_.fasta,gi|526130078|gb|CP006609.1|
../results/simdir/Listeria_welshimeri_serovar_6b_SLCC5334_uid13443/13443_.fasta,gi|116740300|emb|AM263198.1|
../results/simdir/Staphylococcus_aureus_6850_uid216988/216988_.fasta,gi|537376647|gb|CP006706.1|
../results/simdir/Salmonella_enterica_serovar_Enteritidis_P125109_uid30687/30687_.fasta,gi|206707319|emb|AM933172.1|
../results/simdir/Escherichia_coli_O104_H4_2009EL_2050_uid81097/81097_.fasta,gi|406780398|gb|CP003299.1|
../results/simdir/Escherichia_coli_O104_H4_2009EL_2050_uid81097/81097_.fasta,gi|406775301|gb|CP003297.1|
../results/simdir/Escherichia_coli_O104_H4_2009EL_2050_uid81097/81097_.fasta,gi|406780485|gb|CP003300.1|
../results/simdir/Escherichia_coli_O104_H4_2009EL_2050_uid81097/81097_.fasta,gi|406780272|gb|CP003298.1|
../results/simdir/Staphylococcus_aureus_Mu3_uid18509/18509_.fasta,gi|156720466|dbj|AP009324.1|
../results/simdir/Pseudomonas_fluorescens_Pf0_1_uid12/12_.fasta,gi|253992019|gb|CP000094.2|
../results/simdir/Listeria_monocytogenes_J1_220_uid60537/60537_.fasta,gi|523918028|gb|CP006047.1|
../results/simdir/Bacillus_cereus_G9842_uid17733/17733_.fasta,gi|218540569|gb|CP001186.1|
../results/simdir/Bacillus_cereus_G9842_uid17733/17733_.fasta,gi|218546058|gb|CP001187.1|
../results/simdir/Bacillus_cereus_G9842_uid17733/17733_.fasta,gi|218546310|gb|CP001188.1|
../results/simdir/Pseudomonas_stutzeri_RCH2_uid60029/60029_.fasta,gi|431827745|gb|CP003073.1|
../results/simdir/Pseudomonas_stutzeri_RCH2_uid60029/60029_.fasta,gi|431827728|gb|CP003072.1|
../results/simdir/Pseudomonas_stutzeri_RCH2_uid60029/60029_.fasta,gi|431823496|gb|CP003071.1|
../results/simdir/Pseudomonas_stutzeri_RCH2_uid60029/60029_.fasta,gi|431827761|gb|CP003074.1|
../results/simdir/Francisella_tularensis_mediasiatica_FSC147_uid19571/19571_.fasta,gi|187711822|gb|CP000915.1|
../results/simdir/Escherichia_coli_536_uid16235/16235_.fasta,gi|110341805|gb|CP000247.1|
../results/simdir/Pseudomonas_cichorii_JBC1_uid232591/232591_.fasta,gi|572998810|gb|CP007039.1|
../results/simdir/Yersinia_pestis_CO92_uid34/34_.fasta,gi|5832423|emb|AL117189.1|
../results/simdir/Yersinia_pestis_CO92_uid34/34_.fasta,gi|5834685|emb|AL117211.1|
../results/simdir/Yersinia_pestis_CO92_uid34/34_.fasta,gi|30407161|emb|AL590842.1|
../results/simdir/Yersinia_pestis_CO92_uid34/34_.fasta,gi|5763810|emb|AL109969.1|
../results/simdir/Pseudomonas_putida_BIRD_1_uid54033/54033_.fasta,gi|313496345|gb|CP002290.1|
../results/simdir/Pseudomonas_aeruginosa_MTB_uid225944/225944_.fasta,gi|563408818|gb|CP006853.1|
../results/simdir/Staphylococcus_aureus_aureus_MSSA476_uid266/266_.fasta,gi|49243355|emb|BX571857.1|
../results/simdir/Staphylococcus_aureus_aureus_MSSA476_uid266/266_.fasta,gi|49168429|emb|BX571858.1|
../results/simdir/Pseudomonas_aeruginosa_NCGM2_S1_uid73453/73453_.fasta,gi|348031532|dbj|AP012280.1|
../results/simdir/Escherichia_coli_UM146_uid50883/50883_.fasta,gi|307625127|gb|CP002167.1|
../results/simdir/Escherichia_coli_UM146_uid50883/50883_.fasta,gi|307629778|gb|CP002168.1|
../results/simdir/Pseudomonas_resinovorans_NBRC_106553_uid178156/178156_.fasta,gi|512374267|dbj|AP013068.1|
../results/simdir/Pseudomonas_resinovorans_NBRC_106553_uid178156/178156_.fasta,gi|512379920|dbj|AP013069.1|
../results/simdir/Escherichia_coli_BL21_DE3__uid20713/20713_.fasta,gi|296142109|gb|CP001509.3|
../results/simdir/Pseudomonas_putida_DOT_T1E_uid167844/167844_.fasta,gi|397329500|gb|CP003734.1|
../results/simdir/Francisella_philomiragia_ATCC_25017_uid27853/27853_.fasta,gi|167598138|gb|CP000938.1|
../results/simdir/Francisella_philomiragia_ATCC_25017_uid27853/27853_.fasta,gi|167596226|gb|CP000937.1|
../results/simdir/Clostridium_thermocellum_ATCC_27405_uid314/314_.fasta,gi|125712750|gb|CP000568.1|
../results/simdir/Escherichia_coli_Xuzhou21_uid45823/45823_.fasta,gi|386799057|gb|CP001926.1|
../results/simdir/Escherichia_coli_Xuzhou21_uid45823/45823_.fasta,gi|328551627|gb|CP001927.1|
../results/simdir/Escherichia_coli_Xuzhou21_uid45823/45823_.fasta,gi|386794017|gb|CP001925.1|
../results/simdir/Pseudomonas_monteilii_SB3078_uid231107/231107_.fasta,gi|567348216|gb|CP006978.1|
../results/simdir/Salmonella_enterica_serovar_Dublin_CT_02021853_uid19467/19467_.fasta,gi|197936256|gb|CP001144.1|
../results/simdir/Salmonella_enterica_serovar_Dublin_CT_02021853_uid19467/19467_.fasta,gi|197936152|gb|CP001143.1|
../results/simdir/Listeria_monocytogenes_serotype_1_2b_SLCC2755_uid50379/50379_.fasta,gi|404226187|emb|FR733646.1|
../results/simdir/Listeria_monocytogenes_serotype_1_2b_SLCC2755_uid50379/50379_.fasta,gi|306480620|emb|FR667692.1|
../results/simdir/Yersinia_pestis_Pestoides_F_uid16700/16700_.fasta,gi|145209020|gb|CP000668.1|
../results/simdir/Yersinia_pestis_Pestoides_F_uid16700/16700_.fasta,gi|145212960|gb|CP000670.1|
../results/simdir/Yersinia_pestis_Pestoides_F_uid16700/16700_.fasta,gi|145212871|gb|CP000669.1|
../results/simdir/Bacillus_licheniformis_DSM_13_uid13082/13082_.fasta,gi|52346357|gb|AE017333.1|
../results/simdir/Escherichia_coli_KO11FL_uid33875/33875_.fasta,gi|323381046|gb|CP002518.1|
../results/simdir/Escherichia_coli_KO11FL_uid33875/33875_.fasta,gi|323376397|gb|CP002516.1|
../results/simdir/Escherichia_coli_KO11FL_uid33875/33875_.fasta,gi|323380931|gb|CP002517.1|
../results/simdir/Salmonella_enterica_serovar_Pullorum_S06004_uid191133/191133_.fasta,gi|529190224|gb|CP006575.1|
../results/simdir/Escherichia_coli_BL21_DE3__uid28965/28965_.fasta,gi|313848522|emb|AM946981.2|
../results/simdir/Salmonella_enterica_serovar_Agona_SL483_uid20063/20063_.fasta,gi|197211055|gb|CP001138.1|
../results/simdir/Salmonella_enterica_serovar_Agona_SL483_uid20063/20063_.fasta,gi|197211002|gb|CP001137.1|
../results/simdir/Clostridium_saccharolyticum_WM1_uid42097/42097_.fasta,gi|302195072|gb|CP002109.1|
